x,y,w0,w1,w2,w3
2.6699999403208494,0.35999999195337296,0.0,0.0,0.0,1.0
2.6672978355747974,0.3598489409065994,0.0,0.0,0.0,1.0
2.664596913433893,0.359696091670687,0.0,0.0,0.0,1.0
2.6618971541956093,0.35954144966183355,0.0,0.0,0.0,1.0
2.659198538261833,0.35938502029618896,0.0,0.0,0.0,1.0
2.656501046138711,0.35922680898982823,0.0,0.0,0.0,1.0
2.653804658436375,0.3590668211587273,0.0,0.0,0.0,1.0
2.6511093558688548,0.35890506221872576,0.0,0.0,0.0,1.0
2.648415119253783,0.3587415375855201,0.0,0.0,0.0,1.0
2.645721929512275,0.3585762526746326,0.0,0.0,0.0,1.0
2.6430297676686805,0.3584092129013709,0.0,0.0,0.0,1.0
2.640338614850422,0.3582404236808242,0.0,0.0,0.0,1.0
2.637648452287781,0.358069890427826,0.0,0.0,0.0,1.0
2.6349592613137176,0.3578976185569267,0.0,0.0,0.0,1.0
2.6322710233636335,0.35772361348237997,0.0,0.0,0.0,1.0
2.6295837199752614,0.35754788061810866,0.0,0.0,0.0,1.0
2.6268973327883733,0.3573704253776775,0.0,0.0,0.0,1.0
2.62421184354465,0.3571912531742658,0.0,0.0,0.0,1.0
2.621527234087462,0.3570103694206743,0.0,0.0,0.0,1.0
2.6188434863616874,0.35682777952923656,0.0,0.0,0.0,1.0
2.6161605824134777,0.3566434889118529,0.0,0.0,0.0,1.0
2.613478504390103,0.35645750297993933,0.0,0.0,0.0,1.0
2.610797234539767,0.3562698271444072,0.0,0.0,0.0,1.0
2.6081167552113595,0.356080466815622,0.0,0.0,0.0,1.0
2.60543704885431,0.3558894274034071,0.0,0.0,0.0,1.0
2.6027580980183602,0.35569671431700256,0.0,0.0,0.0,1.0
2.6000798853533937,0.35550233296502776,0.0,0.0,0.0,1.0
2.597402393609218,0.3553062887554881,0.0,0.0,0.0,1.0
2.594725605635374,0.3551085870957069,0.0,0.0,0.0,1.0
2.5920495043809773,0.3549092333923527,0.0,0.0,0.0,1.0
2.5893740728944556,0.3547082330513572,0.0,0.0,0.0,1.0
2.5866992943233953,0.35450559147793603,0.0,0.0,0.0,1.0
2.584025151914358,0.35430131407652715,0.0,0.0,0.0,1.0
2.581351629012664,0.35409540625080455,0.0,0.0,0.0,1.0
2.5786787090621788,0.3538878734036236,0.0,0.0,0.0,1.0
2.5760063756051643,0.3536787209369973,0.0,0.0,0.0,1.0
2.5733346122820464,0.35346795425208266,0.0,0.0,0.0,1.0
2.5706634028312374,0.3532555787491567,0.0,0.0,0.0,1.0
2.5679927310889243,0.3530415998275652,0.0,0.0,0.0,1.0
2.565322580988887,0.3528260228857402,0.0,0.0,0.0,1.0
2.5626529365623174,0.3526088533211415,0.0,0.0,0.0,1.0
2.559983781937576,0.352390096530233,0.0,0.0,0.0,1.0
2.557315101340048,0.3521697579084726,0.0,0.0,0.0,1.0
2.554646879091926,0.3519478428502915,0.0,0.0,0.0,1.0
2.551979099612011,0.3517243567490296,0.0,0.0,0.0,1.0
2.5493117474155276,0.3514993049969761,0.0,0.0,0.0,1.0
2.5466448071139016,0.35127269298526437,0.0,0.0,0.0,1.0
2.5439782634146004,0.3510445261039156,0.0,0.0,0.0,1.0
2.54131210112095,0.35081480974178136,0.0,0.0,0.0,1.0
2.5386463051318557,0.3505835492865058,0.0,0.0,0.0,1.0
2.5359808604417053,0.35035075012454947,0.0,0.0,0.0,1.0
2.5333157521401253,0.3501164176411009,0.0,0.0,0.0,1.0
2.530650965411781,0.3498805572200936,0.0,0.0,0.0,1.0
2.527986485536194,0.3496431742441818,0.0,0.0,0.0,1.0
2.5253222978875582,0.3494042740946796,0.0,0.0,0.0,1.0
2.522658387934513,0.3491638621515847,0.0,0.0,0.0,1.0
2.51999474123998,0.3489219437935029,0.0,0.0,0.0,1.0
2.5173313434609472,0.3486785243976625,0.0,0.0,0.0,1.0
2.514668180348288,0.34843360933986256,0.0,0.0,0.0,1.0
2.5120052377465463,0.34818720399446973,0.0,0.0,0.0,1.0
2.509342501593755,0.34793931373437725,0.0,0.0,0.0,1.0
2.506679957921264,0.34768994393097774,0.0,0.0,0.0,1.0
2.504017592853463,0.3474390999541563,0.0,0.0,0.0,1.0
2.5013553926077075,0.3471867871722496,0.0,0.0,0.0,1.0
2.4986933434940135,0.346933010952005,0.0,0.0,0.0,1.0
2.4960314319149393,0.3466777766586079,0.0,0.0,0.0,1.0
2.4933696443653015,0.3464210896556029,0.0,0.0,0.0,1.0
2.4907079674321104,0.34616295530488084,0.0,0.0,0.0,1.0
2.488046387794246,0.3459033789666713,0.0,0.0,0.0,1.0
2.4853848922223523,0.34564236599952597,0.0,0.0,0.0,1.0
2.482723467578575,0.3453799217602367,0.0,0.0,0.0,1.0
2.480062100816415,0.34511605160386943,0.0,0.0,0.0,1.0
2.4774007789805177,0.3448507608837133,0.0,0.0,0.0,1.0
2.474739489206464,0.3445840549512703,0.0,0.0,0.0,1.0
2.4720782187205956,0.3443159391561972,0.0,0.0,0.0,1.0
2.4694169548398075,0.3440464188463193,0.0,0.0,0.0,1.0
2.4667556849713614,0.34377549936757934,0.0,0.0,0.0,1.0
2.4640943966126607,0.3435031860640236,0.0,0.0,0.0,1.0
2.461433077351123,0.3432294842777749,0.0,0.0,0.0,1.0
2.4587717148638966,0.3429543993489983,0.0,0.0,0.0,1.0
2.4561102969177293,0.3426779366159013,0.0,0.0,0.0,1.0
2.453448811368772,0.34240010141466876,0.0,0.0,0.0,1.0
2.4507872461623093,0.3421208990794665,0.0,0.0,0.0,1.0
2.4481255893326708,0.3418403349424175,0.0,0.0,0.0,1.0
2.4454638290029695,0.34155841433356404,0.0,0.0,0.0,1.0
2.4428019533849197,0.34127514258084096,0.0,0.0,0.0,1.0
2.4401399507786246,0.34099052501005794,0.0,0.0,0.0,1.0
2.4374778095724277,0.3407045669448729,0.0,0.0,0.0,1.0
2.434815518242685,0.3404172737067744,0.0,0.0,0.0,1.0
2.43215306535355,0.34012865061502395,0.0,0.0,0.0,1.0
2.429490439556827,0.33983870298669,0.0,0.0,0.0,1.0
2.4268276295917284,0.33954743613653887,0.0,0.0,0.0,1.0
2.4241646242847232,0.3392548553771098,0.0,0.0,0.0,1.0
