x,y,w0,w1,w2,w3
2.533107393367192,5.063216056817695,0.0,0.0,0.0,1.0
2.5324926990572525,5.0551314422777605,0.0,0.0,0.0,1.0
2.5318646609877535,5.0470522337490875,0.0,0.0,0.0,1.0
2.531223167212868,5.038978641034167,0.0,0.0,0.0,1.0
2.5305681068480084,5.030910872966302,0.0,0.0,0.0,1.0
2.5298993700768135,5.022849137403825,0.0,0.0,0.0,1.0
2.52921684815781,5.014793641224336,0.0,0.0,0.0,1.0
2.5285204334311975,5.006744590319242,0.0,0.0,0.0,1.0
2.527810019325138,4.998702189588337,0.0,0.0,0.0,1.0
2.5270855003620527,4.990666642934465,0.0,0.0,0.0,1.0
2.5263467721647865,4.982638153258547,0.0,0.0,0.0,1.0
2.5255937314624086,4.974616922454437,0.0,0.0,0.0,1.0
2.5248262760960354,4.96660315140417,0.0,0.0,0.0,1.0
2.5240443050244386,4.958597039973246,0.0,0.0,0.0,1.0
2.523247718329394,4.950598787005975,0.0,0.0,0.0,1.0
2.5224364172210416,4.9426085903211225,0.0,0.0,0.0,1.0
2.521610304042871,4.9346266467075095,0.0,0.0,0.0,1.0
2.5207692822767584,4.926653151919888,0.0,0.0,0.0,1.0
2.5199132565477047,4.918688300674879,0.0,0.0,0.0,1.0
2.5190421326284755,4.910732286646986,0.0,0.0,0.0,1.0
2.51815581744402,4.902785302464875,0.0,0.0,0.0,1.0
2.5172542190759204,4.894847539707657,0.0,0.0,0.0,1.0
2.516337246766379,4.886919188901319,0.0,0.0,0.0,1.0
2.5154048109224094,4.879000439515355,0.0,0.0,0.0,1.0
2.514456823119554,4.871091479959385,0.0,0.0,0.0,1.0
2.5134931961057076,4.863192497580072,0.0,0.0,0.0,1.0
2.512513843804662,4.855303678658001,0.0,0.0,0.0,1.0
2.511518681319513,4.847425208404687,0.0,0.0,0.0,1.0
2.5105076249359564,4.839557270959877,0.0,0.0,0.0,1.0
2.509480592125468,4.831700049388739,0.0,0.0,0.0,1.0
2.508437501548268,4.823853725679358,0.0,0.0,0.0,1.0
2.507378273056188,4.8160184807401585,0.0,0.0,0.0,1.0
2.5063028276954404,4.80819449439763,0.0,0.0,0.0,1.0
2.5052110877091955,4.800381945394082,0.0,0.0,0.0,1.0
2.5041029765399836,4.792581011385407,0.0,0.0,0.0,1.0
2.502978418832123,4.784791868939201,0.0,0.0,0.0,1.0
2.501837340433841,4.777014693532773,0.0,0.0,0.0,1.0
2.500679668399371,4.769249659551322,0.0,0.0,0.0,1.0
2.49950533099089,4.761496940286244,0.0,0.0,0.0,1.0
2.498314257680299,4.753756707933619,0.0,0.0,0.0,1.0
2.497106379150932,4.746029133592659,0.0,0.0,0.0,1.0
2.4958816272991107,4.7383143872642615,0.0,0.0,0.0,1.0
2.494639935235591,4.730612637849933,0.0,0.0,0.0,1.0
2.493381237286834,4.7229240531504235,0.0,0.0,0.0,1.0
2.492105468996244,4.715248799864706,0.0,0.0,0.0,1.0
2.4908125671252144,4.7075870435891,0.0,0.0,0.0,1.0
2.4895024696541155,4.699938948816248,0.0,0.0,0.0,1.0
2.48817511578306,4.6923046789344545,0.0,0.0,0.0,1.0
2.4868304459327133,4.684684396226963,0.0,0.0,0.0,1.0
2.4854684017448263,4.677078261871386,0.0,0.0,0.0,1.0
2.4840889260827876,4.669486435939251,0.0,0.0,0.0,1.0
2.482691963031958,4.6619090773955465,0.0,0.0,0.0,1.0
2.4812774578999837,4.654346344098475,0.0,0.0,0.0,1.0
2.4798453572169334,4.646798392799242,0.0,0.0,0.0,1.0
2.478395608735346,4.63926537914192,0.0,0.0,0.0,1.0
2.4769281614302026,4.631747457663479,0.0,0.0,0.0,1.0
2.4754429654987233,4.624244781793796,0.0,0.0,0.0,1.0
2.473939972360208,4.616757503855845,0.0,0.0,0.0,1.0
2.472419134655507,4.60928577506593,0.0,0.0,0.0,1.0
2.470880406246692,4.60182974553403,0.0,0.0,0.0,1.0
2.4693237422164143,4.594389564264199,0.0,0.0,0.0,1.0
2.4677490988672792,4.586965379155068,0.0,0.0,0.0,1.0
2.4661564337210398,4.579557337000444,0.0,0.0,0.0,1.0
2.4645457055177244,4.572165583489981,0.0,0.0,0.0,1.0
2.462916874214728,4.56479026320987,0.0,0.0,0.0,1.0
2.4612699009856827,4.5574315196437745,0.0,0.0,0.0,1.0
2.459604748219383,4.550089495173643,0.0,0.0,0.0,1.0
2.4579213795184662,4.542764331080742,0.0,0.0,0.0,1.0
2.4562197596981212,4.535456167546751,0.0,0.0,0.0,1.0
2.4544998547846357,4.528165143654813,0.0,0.0,0.0,1.0
2.452761632013909,4.5208913973908675,0.0,0.0,0.0,1.0
2.4510050598298094,4.513635065644862,0.0,0.0,0.0,1.0
2.4492301078824945,4.506396284212178,0.0,0.0,0.0,1.0
2.447436747026625,4.499175187795031,0.0,0.0,0.0,1.0
2.445624949319531,4.491971910003998,0.0,0.0,0.0,1.0
2.4437946880191888,4.484786583359637,0.0,0.0,0.0,1.0
2.4419459375822683,4.4776193392940895,0.0,0.0,0.0,1.0
2.4400786736619535,4.470470308152823,0.0,0.0,0.0,1.0
2.4381928731057685,4.463339619196479,0.0,0.0,0.0,1.0
2.4362885139533246,4.456227400602664,0.0,0.0,0.0,1.0
2.4343655754338878,4.449133779467934,0.0,0.0,0.0,1.0
2.432424037964029,4.442058881809749,0.0,0.0,0.0,1.0
2.430463883145056,4.435002832568564,0.0,0.0,0.0,1.0
2.4284850937604316,4.427965755609949,0.0,0.0,0.0,1.0
2.426487653773109,4.420947773726757,0.0,0.0,0.0,1.0
2.4244715483227885,4.413949008641436,0.0,0.0,0.0,1.0
2.4224367637231423,4.406969581008274,0.0,0.0,0.0,1.0
2.420383287458866,4.40000961041579,0.0,0.0,0.0,1.0
2.418311108182754,4.39306921538921,0.0,0.0,0.0,1.0
2.4162202157126766,4.386148513392911,0.0,0.0,0.0,1.0
2.414110601028457,4.379247620833003,0.0,0.0,0.0,1.0
2.4119822562687387,4.372366653059923,0.0,0.0,0.0,1.0
2.409835174727686,4.365505724371116,0.0,0.0,0.0,1.0
2.4076693508517897,4.358664948013743,0.0,0.0,0.0,1.0
2.4054847802363972,4.351844436187463,0.0,0.0,0.0,1.0
2.403281459622327,4.345044300047263,0.0,0.0,0.0,1.0
2.4010593868923507,4.338264649706342,0.0,0.0,0.0,1.0
2.3988185610676727,4.331505594239028,0.0,0.0,0.0,1.0
2.396558982304239,4.324767241683842,0.0,0.0,0.0,1.0
2.3942806518891437,4.31804969904641,0.0,0.0,0.0,1.0
2.391983572236782,4.311353072302656,0.0,0.0,0.0,1.0
2.389667746885124,4.304677466401904,0.0,0.0,0.0,1.0
2.387333180491822,4.2980229852700695,0.0,0.0,0.0,1.0
2.3849798788302796,4.291389731812879,0.0,0.0,0.0,1.0
2.3826078487856837,4.284777807919136,0.0,0.0,0.0,1.0
2.3802170983509776,4.278187314464102,0.0,0.0,0.0,1.0
2.3778076366227294,4.27161835131283,0.0,0.0,0.0,1.0
2.375379473797025,4.265071017323562,0.0,0.0,0.0,1.0
2.372932621165286,4.258545410351244,0.0,0.0,0.0,1.0
2.3704670911099397,4.25204162725097,0.0,0.0,0.0,1.0
2.367982897100188,4.245559763881537,0.0,0.0,0.0,1.0
2.365480053687623,4.239099915109076,0.0,0.0,0.0,1.0
2.362958576501786,4.2326621748106135,0.0,0.0,0.0,1.0
2.3604184822457674,4.226246635877792,0.0,0.0,0.0,1.0
2.357859788691657,4.219853390220531,0.0,0.0,0.0,1.0
2.3552825146760012,4.213482528770779,0.0,0.0,0.0,1.0
2.352686680095213,4.207134141486321,0.0,0.0,0.0,1.0
2.3500723059008912,4.200808317354549,0.0,0.0,0.0,1.0
2.3474394140951222,4.194505144396352,0.0,0.0,0.0,1.0
2.3447880277258064,4.188224709669996,0.0,0.0,0.0,1.0
2.342118170881747,4.181967099275018,0.0,0.0,0.0,1.0
2.339429868687937,4.175732398356232,0.0,0.0,0.0,1.0
2.3367231473006274,4.1695206911076435,0.0,0.0,0.0,1.0
2.3339980339024016,4.163332060776556,0.0,0.0,0.0,1.0
2.331254556697258,4.15716658966756,0.0,0.0,0.0,1.0
2.328492744905542,4.151024359146644,0.0,0.0,0.0,1.0
2.3257126287590064,4.144905449645306,0.0,0.0,0.0,1.0
2.322914239495602,4.138809940664671,0.0,0.0,0.0,1.0
2.3200976093544887,4.132737910779709,0.0,0.0,0.0,1.0
2.317262771570785,4.126689437643384,0.0,0.0,0.0,1.0
2.3144097603704035,4.120664597990926,0.0,0.0,0.0,1.0
2.31153861096482,4.114663467644048,0.0,0.0,0.0,1.0
2.30864935954582,4.108686121515238,0.0,0.0,0.0,1.0
2.305742043280138,4.102732633612102,0.0,0.0,0.0,1.0
2.302816700304184,4.0968030770416,0.0,0.0,0.0,1.0
2.2998733697186555,4.090897524014515,0.0,0.0,0.0,1.0
2.29691209158306,4.08501604584973,0.0,0.0,0.0,1.0
2.29393290691038,4.079158712978688,0.0,0.0,0.0,1.0
2.290935857661556,4.073325594949786,0.0,0.0,0.0,1.0
2.287920986739905,4.067516760432849,0.0,0.0,0.0,1.0
2.2848883379857265,4.061732277223555,0.0,0.0,0.0,1.0
2.281837956170613,4.0559722122479025,0.0,0.0,0.0,1.0
2.2787698869919586,4.050236631566813,0.0,0.0,0.0,1.0
2.2756841770671956,4.044525600380538,0.0,0.0,0.0,1.0
2.272580873928297,4.038839183033245,0.0,0.0,0.0,1.0
2.2694600260159694,4.033177443017584,0.0,0.0,0.0,1.0
2.2663216826740014,4.0275404429792605,0.0,0.0,0.0,1.0
2.2631658941435115,4.021928244721618,0.0,0.0,0.0,1.0
2.2599927115572043,4.016340909210211,0.0,0.0,0.0,1.0
2.256802186933547,4.010778496577512,0.0,0.0,0.0,1.0
2.2535943731709547,4.005241066127449,0.0,0.0,0.0,1.0
2.2503693240419964,3.999728676340106,0.0,0.0,0.0,1.0
2.247127094187484,3.994241384876406,0.0,0.0,0.0,1.0
2.2438677391106014,3.9887792485827176,0.0,0.0,0.0,1.0
2.240591315170997,3.983342323495637,0.0,0.0,0.0,1.0
2.237297879578849,3.9779306648465704,0.0,0.0,0.0,1.0
2.233987490388897,3.9725443270665446,0.0,0.0,0.0,1.0
2.2306602064945067,3.9671833637908978,0.0,0.0,0.0,1.0
2.227316087621601,3.9618478278639535,0.0,0.0,0.0,1.0
2.2239551943227305,3.9565377713438448,0.0,0.0,0.0,1.0
2.2205775879709897,3.951253245507217,0.0,0.0,0.0,1.0
2.2171833307539246,3.9459943008539646,0.0,0.0,0.0,1.0
2.2137724856675263,3.940760987112047,0.0,0.0,0.0,1.0
2.2103451165101156,3.9355533532422067,0.0,0.0,0.0,1.0
2.2069012878762058,3.9303714474427798,0.0,0.0,0.0,1.0
2.203441065150404,3.925215317154444,0.0,0.0,0.0,1.0
2.199964514501258,3.9200850090650543,0.0,0.0,0.0,1.0
2.1964717028750718,3.9149805691144097,0.0,0.0,0.0,1.0
2.1929626979897763,3.9099020424990023,0.0,0.0,0.0,1.0
2.1894375683287115,3.9048494736769293,0.0,0.0,0.0,1.0
2.185896383134404,3.8998229063725627,0.0,0.0,0.0,1.0
2.182339212402381,3.894822383581491,0.0,0.0,0.0,1.0
2.1787661268748932,3.88984794757519,0.0,0.0,0.0,1.0
2.1751771980346906,3.8848996399059406,0.0,0.0,0.0,1.0
2.1715724980987905,3.879977501411598,0.0,0.0,0.0,1.0
2.1679521000121422,3.8750815722204135,0.0,0.0,0.0,1.0
2.164316077441394,3.870211891755796,0.0,0.0,0.0,1.0
2.1606645047685404,3.8653684987412036,0.0,0.0,0.0,1.0
2.156997457084703,3.860551431204902,0.0,0.0,0.0,1.0
2.1533150101836958,3.8557607264847977,0.0,0.0,0.0,1.0
2.149617240555813,3.8509964212332304,0.0,0.0,0.0,1.0
2.1459042253813907,3.8462585514217835,0.0,0.0,0.0,1.0
2.1421760425245275,3.841547152346079,0.0,0.0,0.0,1.0
2.138432770526697,3.8368622586305934,0.0,0.0,0.0,1.0
2.134674488600395,3.8322039042334377,0.0,0.0,0.0,1.0
2.130901276622723,3.827572122451184,0.0,0.0,0.0,1.0
2.1271132151290675,3.822966945923567,0.0,0.0,0.0,1.0
2.1233103853067066,3.818388406638373,0.0,0.0,0.0,1.0
2.1194928689883543,3.8138365359361623,0.0,0.0,0.0,1.0
2.11566074864581,3.8093113645150214,0.0,0.0,0.0,1.0
2.111814107383555,3.8048129224353673,0.0,0.0,0.0,1.0
2.107953028932291,3.800341239124686,0.0,0.0,0.0,1.0
2.104077597642577,3.795896343382289,0.0,0.0,0.0,1.0
2.1001878984783695,3.791478263384045,0.0,0.0,0.0,1.0
2.096284017010603,3.787087026687145,0.0,0.0,0.0,1.0
2.0923660394107593,3.7827226602347612,0.0,0.0,0.0,1.0
2.088434052444405,3.778385190360858,0.0,0.0,0.0,1.0
2.0844881434648443,3.774074642794821,0.0,0.0,0.0,1.0
2.0805284004065268,3.7697910426662142,0.0,0.0,0.0,1.0
2.0765549117787465,3.7655344145094287,0.0,0.0,0.0,1.0
2.0725677666591067,3.7613047822683794,0.0,0.0,0.0,1.0
2.0685670546870663,3.7571021693011333,0.0,0.0,0.0,1.0
2.064552866057577,3.752926598384639,0.0,0.0,0.0,1.0
2.060525291514527,3.7487780917193367,0.0,0.0,0.0,1.0
2.0564844223443357,3.744656670933755,0.0,0.0,0.0,1.0
2.0524303503695096,3.7405623570891864,0.0,0.0,0.0,1.0
2.0483631679421395,3.736495170684259,0.0,0.0,0.0,1.0
2.0442829679375434,3.7324551316595334,0.0,0.0,0.0,1.0
2.0401898437476786,3.7284422594021236,0.0,0.0,0.0,1.0
2.0360838892748108,3.7244565727502055,0.0,0.0,0.0,1.0
2.0319651989249787,3.720498089997611,0.0,0.0,0.0,1.0
2.027833867601604,3.7165668288983595,0.0,0.0,0.0,1.0
2.023689990698982,3.7126628066711707,0.0,0.0,0.0,1.0
2.0195336640958996,3.7087860400039583,0.0,0.0,0.0,1.0
2.0153649841491452,3.7049365450583855,0.0,0.0,0.0,1.0
2.0111840476870793,3.7011143374742526,0.0,0.0,0.0,1.0
2.0069909520031857,3.697319432374059,0.0,0.0,0.0,1.0
2.002785794849683,3.693551844367351,0.0,0.0,0.0,1.0
1.9985686744310285,3.6898115875552193,0.0,0.0,0.0,1.0
1.9943396893975402,3.6860986755346623,0.0,0.0,0.0,1.0
1.9900989388389325,3.682413121403018,0.0,0.0,0.0,1.0
1.9858465222779431,3.6787549377623203,0.0,0.0,0.0,1.0
1.9815825396638742,3.67512413672365,0.0,0.0,0.0,1.0
1.9773070913662285,3.6715207299114874,0.0,0.0,0.0,1.0
1.973020278168235,3.6679447284680333,0.0,0.0,0.0,1.0
1.968722201260575,3.664396143057507,0.0,0.0,0.0,1.0
1.964412962234811,3.6608749838704004,0.0,0.0,0.0,1.0
1.9600926630771816,3.6573812606277976,0.0,0.0,0.0,1.0
1.9557614061620998,3.6539149825855755,0.0,0.0,0.0,1.0
1.9514192942458575,3.650476158538655,0.0,0.0,0.0,1.0
1.9470664304601921,3.6470647968251466,0.0,0.0,0.0,1.0
1.942702918305958,3.6436809053306147,0.0,0.0,0.0,1.0
1.938328861646795,3.6403244914921706,0.0,0.0,0.0,1.0
1.933944364702779,3.636995562302666,0.0,0.0,0.0,1.0
1.9295495320440428,3.633694124314774,0.0,0.0,0.0,1.0
1.9251444685845023,3.63042018364508,0.0,0.0,0.0,1.0
1.920729279575504,3.62717374597819,0.0,0.0,0.0,1.0
1.9163040705995513,3.6239548165707736,0.0,0.0,0.0,1.0
1.91186894756396,3.6207634002555977,0.0,0.0,0.0,1.0
1.907424016694596,3.6175995014455,0.0,0.0,0.0,1.0
1.9029693845295863,3.61446312413741,0.0,0.0,0.0,1.0
1.8985051579130379,3.611354271916323,0.0,0.0,0.0,1.0
1.8940314439888013,3.6082729479591986,0.0,0.0,0.0,1.0
1.8895483501941828,3.6052191550388986,0.0,0.0,0.0,1.0
1.8850559842537364,3.602192895528092,0.0,0.0,0.0,1.0
1.8805544541730026,3.599194171403096,0.0,0.0,0.0,1.0
1.8760438682323137,3.59622298424774,0.0,0.0,0.0,1.0
1.871524334980581,3.5932793352571615,0.0,0.0,0.0,1.0
1.8669959632290727,3.5903632252416595,0.0,0.0,0.0,1.0
1.8624588620452618,3.5874746546303693,0.0,0.0,0.0,1.0
1.8579131407466327,3.584613623475112,0.0,0.0,0.0,1.0
1.8533589088945273,3.581780131454036,0.0,0.0,0.0,1.0
1.8487962762879662,3.57897417787534,0.0,0.0,0.0,1.0
1.8442253529575843,3.5761957616809728,0.0,0.0,0.0,1.0
1.839646249159389,3.5734448814502064,0.0,0.0,0.0,1.0
1.8350590753687854,3.570721535403366,0.0,0.0,0.0,1.0
1.8304639422743614,3.56802572140527,0.0,0.0,0.0,1.0
1.8258609607718723,3.565357436968953,0.0,0.0,0.0,1.0
1.8212502419581216,3.5627166792590836,0.0,0.0,0.0,1.0
1.816631897124938,3.560103445095559,0.0,0.0,0.0,1.0
1.8120060377531113,3.5575177309569423,0.0,0.0,0.0,1.0
1.8073727755063835,3.5549595329839576,0.0,0.0,0.0,1.0
1.8027322222253697,3.552428846982904,0.0,0.0,0.0,1.0
1.798084489921659,3.5499256684290685,0.0,0.0,0.0,1.0
1.7934296907717098,3.5474499924700598,0.0,0.0,0.0,1.0
1.788767937110975,3.5450018139292623,0.0,0.0,0.0,1.0
1.7840993414278874,3.5425811273090737,0.0,0.0,0.0,1.0
1.7794240163579316,3.540187926794235,0.0,0.0,0.0,1.0
1.7747420746777154,3.53782220625507,0.0,0.0,0.0,1.0
1.770053629299044,3.5354839592507887,0.0,0.0,0.0,1.0
1.7653587932630523,3.5331731790326275,0.0,0.0,0.0,1.0
1.760657679734305,3.530889858547088,0.0,0.0,0.0,1.0
1.75595040199493,3.5286339904390767,0.0,0.0,0.0,1.0
1.7512370734387597,3.526405567055026,0.0,0.0,0.0,1.0
1.7465178075655465,3.5242045804459816,0.0,0.0,0.0,1.0
1.7417927179750483,3.522031022370728,0.0,0.0,0.0,1.0
1.7370619183613465,3.5198848842987625,0.0,0.0,0.0,1.0
1.7323255225069938,3.5177661574134045,0.0,0.0,0.0,1.0
1.7275836442772365,3.5156748326146414,0.0,0.0,0.0,1.0
1.7228363976143048,3.5136109005222322,0.0,0.0,0.0,1.0
1.7180838965316767,3.511574351478536,0.0,0.0,0.0,1.0
1.7133262551083277,3.509565175551469,0.0,0.0,0.0,1.0
1.708563587483068,3.5075833625372996,0.0,0.0,0.0,1.0
1.7037960078488625,3.505628901963621,0.0,0.0,0.0,1.0
1.699023630447154,3.5037017830920267,0.0,0.0,0.0,1.0
1.6942465695622084,3.5018019949209425,0.0,0.0,0.0,1.0
1.6894649395155295,3.4999295261884344,0.0,0.0,0.0,1.0
1.684678854660216,3.498084365374843,0.0,0.0,0.0,1.0
1.6798884293753904,3.496266500705551,0.0,0.0,0.0,1.0
1.675093778060604,3.4944759201535933,0.0,0.0,0.0,1.0
1.6702950151303402,3.4927126114423124,0.0,0.0,0.0,1.0
1.6654922550084201,3.4909765620479796,0.0,0.0,0.0,1.0
1.660685612122506,3.489267759202361,0.0,0.0,0.0,1.0
1.6558752008986426,3.4875861898952736,0.0,0.0,0.0,1.0
1.6510611357557405,3.4859318408770554,0.0,0.0,0.0,1.0
1.6462435311001382,3.4843046986611177,0.0,0.0,0.0,1.0
1.641422501320146,3.4827047495263503,0.0,0.0,0.0,1.0
1.6365981607806568,3.4811319795195854,0.0,0.0,0.0,1.0
1.631770623817744,3.4795863744579796,0.0,0.0,0.0,1.0
1.6269400047332592,3.4780679199313846,0.0,0.0,0.0,1.0
1.6221064177895044,3.476576601304663,0.0,0.0,0.0,1.0
1.6172699772038637,3.4751124037200527,0.0,0.0,0.0,1.0
1.6124307971435246,3.4736753120993638,0.0,0.0,0.0,1.0
1.6075889917201627,3.472265311146312,0.0,0.0,0.0,1.0
1.6027446749846364,3.470882385348675,0.0,0.0,0.0,1.0
1.5978979609218016,3.4695265189805142,0.0,0.0,0.0,1.0
1.5930489634451717,3.4681976961042906,0.0,0.0,0.0,1.0
1.5881977963918212,3.466895900573074,0.0,0.0,0.0,1.0
1.5833445735171134,3.46562111603257,0.0,0.0,0.0,1.0
1.578489408489564,3.4643733259231926,0.0,0.0,0.0,1.0
1.5736324148856433,3.463152513482159,0.0,0.0,0.0,1.0
1.5687737061847147,3.4619586617454337,0.0,0.0,0.0,1.0
1.563913395763885,3.460791753549754,0.0,0.0,0.0,1.0
