x,y,w0,w1,w2,w3,arm,hand1,hand2
0.9899999778717756,-4.379999902099371,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9866399846647711,-4.380003277227261,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9832867448738551,-4.380013435983922,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9799402780420471,-4.380030427938904,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9766006032658088,-4.380054302011606,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9732677391994448,-4.38008510647506,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9699417040594264,-4.380122888959725,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.966622515628771,-4.380167696457269,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9633101912613468,-4.380219575324295,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.960004747886135,-4.3802785712861,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9567062020115011,-4.380344729440388,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9534145697294439,-4.380418094260994,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9501298667197969,-4.380498709601522,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9468521082543904,-4.3805866186990405,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9435813092012042,-4.380681864177745,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9403174840285505,-4.380784488052576,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9370606468091246,-4.380894531732822,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9338108112240912,-4.381012036025771,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9305679905671564,-4.38113704114023,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9273321977485861,-4.381269586690138,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9241034452992296,-4.381409711698103,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9208817453744357,-4.381557454598937,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9176671097580835,-4.3817128532431715,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9144595498664777,-4.381875944900557,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9112590767522228,-4.382046766263554,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9080657011081524,-4.38222535345082,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9048794332711487,-4.382411742010618,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.9017002832259898,-4.382605966924288,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.8985282606091359,-4.382808062609658,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.8953633747125347,-4.383018062924468,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.8922056344873602,-4.383236001169716,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
0.8890550485477435,-4.383461910093081,0.0,0.0,1.0,6.123233995736766e-17,2,0,0
