x,y,w0,w1,w2,w3
0.20999999530613422,-6.269999859854579,0.0,0.0,0.0,1.0
0.2101792766895246,-6.266933195664575,0.0,0.0,0.0,1.0
0.21035677253424578,-6.26385935312345,0.0,0.0,0.0,1.0
0.21053250092663747,-6.26077836824223,0.0,0.0,0.0,1.0
0.21070647997424652,-6.257690276967541,0.0,0.0,0.0,1.0
0.2108787278056018,-6.254595115181914,0.0,0.0,0.0,1.0
0.21104926256994483,-6.251492918704118,0.0,0.0,0.0,1.0
0.21121810243702502,-6.248383723289458,0.0,0.0,0.0,1.0
0.21138526559685086,-6.2452675646301286,0.0,0.0,0.0,1.0
0.21155077025944766,-6.242144478355494,0.0,0.0,0.0,1.0
0.21171463465462217,-6.239014500032446,0.0,0.0,0.0,1.0
0.2118768770317138,-6.235877665165671,0.0,0.0,0.0,1.0
0.2120375156593897,-6.232734009198004,0.0,0.0,0.0,1.0
0.21219656882537902,-6.229583567510712,0.0,0.0,0.0,1.0
0.21235405483624084,-6.226426375423828,0.0,0.0,0.0,1.0
0.212509992017122,-6.22326246819645,0.0,0.0,0.0,1.0
0.21266439871157297,-6.220091881027033,0.0,0.0,0.0,1.0
0.2128172932812068,-6.216914649053719,0.0,0.0,0.0,1.0
0.21296869410557293,-6.2137308073546595,0.0,0.0,0.0,1.0
0.21311861958184336,-6.210540390948263,0.0,0.0,0.0,1.0
0.2132670881246319,-6.207343434793553,0.0,0.0,0.0,1.0
0.21341411816571124,-6.204139973790428,0.0,0.0,0.0,1.0
0.21355972815381483,-6.2009300427800085,0.0,0.0,0.0,1.0
0.21370393655437459,-6.197713676544886,0.0,0.0,0.0,1.0
0.21384676184930923,-6.194490909809468,0.0,0.0,0.0,1.0
0.21398822253677538,-6.191261777240235,0.0,0.0,0.0,1.0
0.21412833713091856,-6.188026313446052,0.0,0.0,0.0,1.0
0.21426712416168223,-6.184784552978486,0.0,0.0,0.0,1.0
0.2144046021745281,-6.181536530332046,0.0,0.0,0.0,1.0
0.21454078973022814,-6.178282279944533,0.0,0.0,0.0,1.0
0.21467570540462225,-6.175021836197281,0.0,0.0,0.0,1.0
0.21480936778837292,-6.1717552334154835,0.0,0.0,0.0,1.0
0.21494179548677408,-6.168482505868462,0.0,0.0,0.0,1.0
0.2150730071194545,-6.165203687769947,0.0,0.0,0.0,1.0
0.2152030213201935,-6.1619188132783895,0.0,0.0,0.0,1.0
0.2153318567366652,-6.158627916497214,0.0,0.0,0.0,1.0
0.21545953203022367,-6.155331031475118,0.0,0.0,0.0,1.0
0.21558606587564372,-6.1520281922063536,0.0,0.0,0.0,1.0
0.21571147696090942,-6.148719432631,0.0,0.0,0.0,1.0
0.21583578398697878,-6.145404786635254,0.0,0.0,0.0,1.0
0.21595900566754164,-6.142084288051696,0.0,0.0,0.0,1.0
0.21608116072879785,-6.138757970659567,0.0,0.0,0.0,1.0
0.21620226790921532,-6.135425868185056,0.0,0.0,0.0,1.0
0.21632234595931837,-6.13208801430156,0.0,0.0,0.0,1.0
0.21644141364141498,-6.1287444426299595,0.0,0.0,0.0,1.0
0.21655948972943645,-6.1253951867388965,0.0,0.0,0.0,1.0
0.21667659300861344,-6.122040280145031,0.0,0.0,0.0,1.0
0.21679274227533274,-6.1186797563133295,0.0,0.0,0.0,1.0
0.21690795633683702,-6.115313648657312,0.0,0.0,0.0,1.0
0.21702225401104075,-6.111941990539326,0.0,0.0,0.0,1.0
0.2171356541262847,-6.108564815270824,0.0,0.0,0.0,1.0
0.21724817552109355,-6.1051821561126,0.0,0.0,0.0,1.0
0.21735983704396816,-6.1017940462750735,0.0,0.0,0.0,1.0
0.21747065755313633,-6.098400518918554,0.0,0.0,0.0,1.0
0.2175806559163347,-6.095001607153458,0.0,0.0,0.0,1.0
0.21768985101057328,-6.091597344040637,0.0,0.0,0.0,1.0
0.21779826172189343,-6.088187762591577,0.0,0.0,0.0,1.0
0.21790590694519033,-6.084772895768677,0.0,0.0,0.0,1.0
0.2180128055839063,-6.08135277648549,0.0,0.0,0.0,1.0
0.21811897654984969,-6.077927437607016,0.0,0.0,0.0,1.0
0.21822443876297012,-6.074496911949903,0.0,0.0,0.0,1.0
0.21832921115112294,-6.071061232282714,0.0,0.0,0.0,1.0
0.21843331264982024,-6.067620431326196,0.0,0.0,0.0,1.0
0.21853676220201615,-6.06417454175351,0.0,0.0,0.0,1.0
0.21863957875788842,-6.060723596190478,0.0,0.0,0.0,1.0
0.21874178127461674,-6.0572676272158334,0.0,0.0,0.0,1.0
0.21884338871610318,-6.0538066673614725,0.0,0.0,0.0,1.0
0.21894442005282194,-6.050340749112667,0.0,0.0,0.0,1.0
0.21904489426151946,-6.046869904908356,0.0,0.0,0.0,1.0
0.21914483032504703,-6.043394167141326,0.0,0.0,0.0,1.0
0.21924424723209496,-6.039913568158519,0.0,0.0,0.0,1.0
0.21934316397697082,-6.036428140261195,0.0,0.0,0.0,1.0
0.21944159955939144,-6.032937915705234,0.0,0.0,0.0,1.0
0.21953957298423718,-6.029442926701339,0.0,0.0,0.0,1.0
0.21963710326132713,-6.02594320541526,0.0,0.0,0.0,1.0
0.21973420940521754,-6.022438783968053,0.0,0.0,0.0,1.0
0.21983091043493952,-6.018929694436305,0.0,0.0,0.0,1.0
0.21992722537379758,-6.015415968852342,0.0,0.0,0.0,1.0
0.22002317324912757,-6.011897639204495,0.0,0.0,0.0,1.0
0.2201187730920989,-6.008374737437295,0.0,0.0,0.0,1.0
0.22021404393744845,-6.004847295451711,0.0,0.0,0.0,1.0
0.220309004823293,-6.001315345105387,0.0,0.0,0.0,1.0
0.22040367479088369,-5.997778918212838,0.0,0.0,0.0,1.0
0.22049807288438772,-5.994238046545698,0.0,0.0,0.0,1.0
0.2205922181506633,-5.990692761832927,0.0,0.0,0.0,1.0
0.22068612963904122,-5.987143095761049,0.0,0.0,0.0,1.0
0.22077982640105903,-5.983589079974346,0.0,0.0,0.0,1.0
0.22087332749032793,-5.980030746075083,0.0,0.0,0.0,1.0
0.22096665196221552,-5.9764681256237315,0.0,0.0,0.0,1.0
0.2210598188736549,-5.97290125013919,0.0,0.0,0.0,1.0
0.22115284728295023,-5.969330151098972,0.0,0.0,0.0,1.0
0.2212457562495005,-5.965754859939444,0.0,0.0,0.0,1.0
0.22133856483363917,-5.962175408056026,0.0,0.0,0.0,1.0
0.22143129209633405,-5.958591826803393,0.0,0.0,0.0,1.0
0.22152395709904077,-5.955004147495702,0.0,0.0,0.0,1.0
0.2216165789034263,-5.951412401406785,0.0,0.0,0.0,1.0
0.22170917657118153,-5.947816619770346,0.0,0.0,0.0,1.0
0.22180176916376546,-5.944216833780209,0.0,0.0,0.0,1.0
0.2218943757422141,-5.940613074590461,0.0,0.0,0.0,1.0
0.2219870153668985,-5.93700537331569,0.0,0.0,0.0,1.0
0.22207970709731306,-5.9333937610311835,0.0,0.0,0.0,1.0
0.22217246999184728,-5.92977826877312,0.0,0.0,0.0,1.0
0.2222653231075706,-5.926158927538778,0.0,0.0,0.0,1.0
0.22235828550000078,-5.922535768286716,0.0,0.0,0.0,1.0
0.2224513762229127,-5.918908821936966,0.0,0.0,0.0,1.0
0.2225446143280621,-5.915278119371273,0.0,0.0,0.0,1.0
0.22263801886500498,-5.911643691433219,0.0,0.0,0.0,1.0
0.22273160888089624,-5.908005568928454,0.0,0.0,0.0,1.0
0.2228254034202032,-5.904363782624904,0.0,0.0,0.0,1.0
0.22291942152456243,-5.900718363252916,0.0,0.0,0.0,1.0
0.2230136822324897,-5.897069341505477,0.0,0.0,0.0,1.0
0.22310820457920966,-5.893416748038391,0.0,0.0,0.0,1.0
0.2232030075964101,-5.889760613470449,0.0,0.0,0.0,1.0
0.22329811031203736,-5.886100968383658,0.0,0.0,0.0,1.0
0.22339353175005766,-5.882437843323362,0.0,0.0,0.0,1.0
0.2234892909302626,-5.878771268798472,0.0,0.0,0.0,1.0
0.2235854068680441,-5.875101275281632,0.0,0.0,0.0,1.0
0.22368189857415227,-5.871427893209383,0.0,0.0,0.0,1.0
0.22377878505449753,-5.867751152982368,0.0,0.0,0.0,1.0
0.22387608530993927,-5.864071084965475,0.0,0.0,0.0,1.0
0.22397381833603328,-5.860387719488046,0.0,0.0,0.0,1.0
0.22407200312287168,-5.856701086844021,0.0,0.0,0.0,1.0
0.22417065865479277,-5.8530112172921385,0.0,0.0,0.0,1.0
0.22426980391023124,-5.849318141056082,0.0,0.0,0.0,1.0
0.22436945786144505,-5.845621888324661,0.0,0.0,0.0,1.0
0.22446963947434506,-5.8419224892519805,0.0,0.0,0.0,1.0
0.22457036770823244,-5.838219973957599,0.0,0.0,0.0,1.0
0.22467166151562457,-5.834514372526717,0.0,0.0,0.0,1.0
0.224773539841996,-5.830805715010317,0.0,0.0,0.0,1.0
0.2248760216256112,-5.827094031425337,0.0,0.0,0.0,1.0
0.22497912579725188,-5.82337935175483,0.0,0.0,0.0,1.0
0.22508287128004278,-5.819661705948135,0.0,0.0,0.0,1.0
0.2251872769892235,-5.81594112392102,0.0,0.0,0.0,1.0
0.22529236183192647,-5.8122176355558475,0.0,0.0,0.0,1.0
0.22539814470696917,-5.808491270701746,0.0,0.0,0.0,1.0
0.22550464450462207,-5.804762059174745,0.0,0.0,0.0,1.0
0.22561188010640745,-5.801030030757934,0.0,0.0,0.0,1.0
0.22571987038490154,-5.797295215201619,0.0,0.0,0.0,1.0
0.2258286342034754,-5.79355764222348,0.0,0.0,0.0,1.0
0.22593819041611746,-5.789817341508717,0.0,0.0,0.0,1.0
0.22604855786719488,-5.7860743427101875,0.0,0.0,0.0,1.0
0.22615975539126246,-5.782328675448578,0.0,0.0,0.0,1.0
0.22627180181281376,-5.778580369312529,0.0,0.0,0.0,1.0
0.2263847159461071,-5.774829453858793,0.0,0.0,0.0,1.0
0.22649851659491999,-5.77107595861237,0.0,0.0,0.0,1.0
0.2266132225523582,-5.767319913066679,0.0,0.0,0.0,1.0
0.22672885260062034,-5.763561346683634,0.0,0.0,0.0,1.0
0.2268454255107933,-5.759800288893868,0.0,0.0,0.0,1.0
0.22696296004264757,-5.756036769096812,0.0,0.0,0.0,1.0
0.22708147494441214,-5.752270816660847,0.0,0.0,0.0,1.0
0.2272009889525665,-5.748502460923461,0.0,0.0,0.0,1.0
0.22732152079162227,-5.744731731191345,0.0,0.0,0.0,1.0
0.2274430891739187,-5.7409586567405775,0.0,0.0,0.0,1.0
0.22756571279941787,-5.73718326681671,0.0,0.0,0.0,1.0
0.22768941035545587,-5.73340559063493,0.0,0.0,0.0,1.0
0.22781420051656537,-5.729625657380169,0.0,0.0,0.0,1.0
0.22794010194426748,-5.725843496207254,0.0,0.0,0.0,1.0
0.22806713328682304,-5.722059136241011,0.0,0.0,0.0,1.0
0.228195313179055,-5.718272606576418,0.0,0.0,0.0,1.0
0.22832466024213025,-5.71448393627869,0.0,0.0,0.0,1.0
0.2284551930833209,-5.710693154383455,0.0,0.0,0.0,1.0
0.22858693029585764,-5.706900289896844,0.0,0.0,0.0,1.0
0.22871989045862265,-5.703105371795595,0.0,0.0,0.0,1.0
0.22885409213602698,-5.6993084290272185,0.0,0.0,0.0,1.0
0.22898955387777173,-5.695509490510092,0.0,0.0,0.0,1.0
0.22912629421859906,-5.691708585133563,0.0,0.0,0.0,1.0
0.22926433167813198,-5.687905741758096,0.0,0.0,0.0,1.0
0.22940368476066617,-5.684100989215361,0.0,0.0,0.0,1.0
0.22954437195489721,-5.680294356308366,0.0,0.0,0.0,1.0
0.2296864117337842,-5.676485871811547,0.0,0.0,0.0,1.0
0.22982982255430412,-5.672675564470901,0.0,0.0,0.0,1.0
0.22997462285722672,-5.668863463004088,0.0,0.0,0.0,1.0
0.23012083106696113,-5.6650495961005385,0.0,0.0,0.0,1.0
0.2302684655912863,-5.661233992421558,0.0,0.0,0.0,1.0
0.23041754482116703,-5.657416680600438,0.0,0.0,0.0,1.0
0.23056808713056268,-5.6535976892425435,0.0,0.0,0.0,1.0
0.23072011087618186,-5.649777046925454,0.0,0.0,0.0,1.0
0.2308736343973016,-5.645954782199021,0.0,0.0,0.0,1.0
